departure,return,departure_id,departure_name,return_id,return_name,distance (m),duration (sec.),avg_speed (km/h),departure_latitude,departure_longitude,return_latitude,return_longitude,Air temperature (degC)
3/23/2020 11:51,3/23/2020 12:00,627,Piispansilta,609,Sepetlahdentie,1349,551,0.146896552,60.162403,24.738416,60.152343,24.741234,2.7
3/23/2020 11:51,3/23/2020 12:00,627,Piispansilta,609,Sepetlahdentie,1349,522,0.155057471,60.162403,24.738416,60.152343,24.741234,2.7
3/23/2020 11:51,3/23/2020 12:00,76,Olympiastadion,25,Narinkka,1784,545,0.19640367,60.1845055,24.9249741,60.17004204,24.93460698,2.7
3/23/2020 11:51,3/23/2020 12:24,206,Ruskeasuon varikko,115,Venttiilikuja,4194,1947,0.129244992,60.20767996,24.89866789,60.1942095,24.941578,2.7
3/23/2020 11:51,3/23/2020 12:07,126,Kalasatama (M),14,Senaatintori,3161,926,0.204816415,60.18755649,24.9770684,60.1691278,24.9526414,2.7
3/23/2020 11:51,3/23/2020 12:07,209,Takomotie,89,Tilkanvierto,3401,924,0.220844156,60.21789963,24.87104647,60.1975329,24.899261,2.7
3/23/2020 11:52,3/23/2020 12:07,22,Rautatientori / länsi,121,Vilhonvuorenkatu,3081,875,0.211268571,60.1706061,24.9397601,60.1864633,24.9678718,2.7
3/23/2020 11:53,3/23/2020 12:03,23,Kiasma,75,Korjaamo,2140,613,0.209461664,60.1712579,24.9374279,60.1838677,24.9198371,2.7
3/23/2020 11:53,3/23/2020 12:01,645,Piispankallio,615,Tiistiläntie,1865,480,0.233125,60.168441,24.743532,60.156755,24.737664,2.7
3/23/2020 11:53,3/23/2020 12:02,99,Muusantori,98,Ulvilantie,1119,505,0.132950495,60.2071193,24.8559544,60.2038803,24.8708833,2.7
3/23/2020 11:53,3/23/2020 12:15,132,Hollolantie,10,Kasarmitori,0,1280,0,60.1958848,24.9545339,60.16501718,24.94947288,2.7
3/23/2020 11:53,3/23/2020 11:54,12,Kanavaranta,12,Kanavaranta,14,31,0.027096774,60.168384,24.9583814,60.168384,24.9583814,2.7
3/23/2020 11:53,3/23/2020 12:13,7,Designmuseo,71,Hietaniemenkatu,0,1140,0,60.1631032,24.94596,60.17333316,24.90767042,2.7
3/23/2020 11:54,3/23/2020 12:04,270,Tulisuontie,259,Petter Wetterin tie,2248,607,0.222207578,60.20207299,25.0600466,60.19313763,25.03111194,2.7
3/23/2020 11:55,3/23/2020 11:56,30,Itämerentori,30,Itämerentori,67,64,0.0628125,60.1635309,24.9145165,60.1635309,24.9145165,2.7
3/23/2020 11:55,3/23/2020 11:56,12,Kanavaranta,12,Kanavaranta,9,57,0.009473684,60.168384,24.9583814,60.168384,24.9583814,2.7
3/23/2020 11:55,3/23/2020 12:07,17,Varsapuistikko,87,Kustaankatu,2009,693,0.173939394,60.1731029,24.94951927,60.18827522,24.95597593,2.7
3/23/2020 11:55,3/23/2020 12:08,64,Tyynenmerenkatu,64,Tyynenmerenkatu,2403,750,0.19224,60.156838,24.920661,60.156838,24.920661,2.7
3/23/2020 11:56,3/23/2020 12:08,64,Tyynenmerenkatu,64,Tyynenmerenkatu,0,740,0,60.156838,24.920661,60.156838,24.920661,2.7
3/23/2020 11:56,3/23/2020 11:59,259,Petter Wetterin tie,257,Margareetankuja,510,213,0.143661972,60.19313763,25.03111194,60.19100958,25.03707004,2.7
3/23/2020 11:57,3/23/2020 12:06,22,Rautatientori / länsi,39,Ooppera,0,518,0,60.1706061,24.9397601,60.1825529,24.926687,2.7
3/23/2020 11:58,3/23/2020 12:23,95,Munkkiniemen aukio,21,Töölönlahdenkatu,4905,1503,0.195808383,60.1967196,24.8840917,60.17219068,24.93930791,2.7
3/23/2020 11:58,3/23/2020 12:30,134,Haukilahdenkatu,137,Arabian kauppakeskus,4545,1904,0.14322479,60.1985314,24.9676708,60.2027912,24.9666128,2.7
3/23/2020 11:59,3/23/2020 12:12,86,Kuusitie,77,Nordenskiöldinaukio,1593,817,0.116988984,60.1952452,24.9018997,60.18523633,24.91724984,2.7
3/23/2020 11:59,3/23/2020 12:23,95,Munkkiniemen aukio,21,Töölönlahdenkatu,4939,1434,0.20665272,60.1967196,24.8840917,60.17219068,24.93930791,2.7
3/23/2020 12:00,3/23/2020 12:07,26,Kamppi (M),67,Perämiehenkatu,1176,418,0.168803828,60.1686095,24.9305373,60.16008759,24.93406569,3.3
3/23/2020 12:00,3/23/2020 12:47,67,Perämiehenkatu,67,Perämiehenkatu,3271,2827,0.069423417,60.16008759,24.93406569,60.16008759,24.93406569,3.3
3/23/2020 12:01,3/23/2020 12:09,573,Urheilupuisto (M),505,Westendinasema,2044,490,0.250285714,60.17465,24.779428,60.168266,24.805758,3.3
3/23/2020 12:01,3/23/2020 12:08,70,Sammonpuistikko,75,Korjaamo,1308,418,0.187751196,60.1731473,24.9224112,60.1838677,24.9198371,3.3
3/23/2020 12:01,3/23/2020 12:08,70,Sammonpuistikko,75,Korjaamo,1313,409,0.192616137,60.1731473,24.9224112,60.1838677,24.9198371,3.3
3/23/2020 12:02,3/23/2020 12:16,285,Orpaanporras,285,Orpaanporras,1272,843,0.090533808,60.2235652,25.06542184,60.2235652,25.06542184,3.3
3/23/2020 12:02,3/23/2020 12:14,39,Ooppera,111,Esterinportti,2197,684,0.192719298,60.1825529,24.926687,60.1975724,24.9267808,3.3
3/23/2020 12:03,3/23/2020 12:14,285,Orpaanporras,285,Orpaanporras,1335,641,0.124960998,60.2235652,25.06542184,60.2235652,25.06542184,3.3
3/23/2020 12:03,3/23/2020 12:09,26,Kamppi (M),30,Itämerentori,1392,308,0.271168831,60.1686095,24.9305373,60.1635309,24.9145165,3.3
3/23/2020 12:04,3/24/2020 6:20,67,Perämiehenkatu,26,Kamppi (M),1186,533,0.133508443,60.16008759,24.93406569,60.1686095,24.9305373,3.3
3/23/2020 12:04,3/23/2020 12:20,72,Eteläinen Hesperiankatu,76,Olympiastadion,1894,968,0.117396694,60.17558787,24.91566275,60.1845055,24.9249741,3.3
3/23/2020 12:05,3/23/2020 12:33,44,Sörnäinen (M),262,Siilitie (M),5889,1687,0.209448726,60.187736,24.96098,60.20596245,25.04516116,3.3
3/23/2020 12:06,3/23/2020 12:15,33,Kauppakorkeakoulu,68,Albertinkatu,1296,514,0.151284047,60.1711591,24.924961,60.1618359,24.9368179,3.3
3/23/2020 12:07,3/23/2020 12:25,121,Vilhonvuorenkatu,121,Vilhonvuorenkatu,937,1071,0.052492997,60.1864633,24.9678718,60.1864633,24.9678718,3.3
3/23/2020 12:07,3/23/2020 12:36,529,Keilaniemi (M),635,Kuunkatu,6855,1729,0.237883169,60.175233,24.82895,60.172673,24.726025,3.3
3/23/2020 12:07,3/23/2020 12:13,121,Vilhonvuorenkatu,124,Isoisänsilta,1100,366,0.180327869,60.1864633,24.9678718,60.18265182,24.98179261,3.3
3/23/2020 12:07,3/23/2020 12:30,89,Tilkanvierto,21,Töölönlahdenkatu,4314,1358,0.190603829,60.1975329,24.899261,60.17219068,24.93930791,3.3
3/23/2020 12:09,3/24/2020 9:58,14,Senaatintori,66,Ehrenströmintie,1684,435,0.232275862,60.1691278,24.9526414,60.155309,24.9591271,3.3
3/23/2020 12:12,3/24/2020 9:59,16,Liisanpuistikko,66,Ehrenströmintie,2738,731,0.224733242,60.1741822,24.9613747,60.155309,24.9591271,3.3
3/23/2020 12:12,3/23/2020 12:24,22,Rautatientori / länsi,31,Marian sairaala,1368,695,0.118100719,60.1706061,24.9397601,60.1680998,24.9220763,3.3
3/23/2020 12:12,3/23/2020 12:17,76,Olympiastadion,74,Rajasaarentie,800,293,0.163822526,60.1845055,24.9249741,60.183137,24.911127,3.3
3/23/2020 12:12,3/23/2020 12:24,134,Haukilahdenkatu,123,Näkinsilta,2807,712,0.236544944,60.1985314,24.9676708,60.179765,24.9554618,3.3
3/23/2020 12:13,3/23/2020 12:25,19,Rautatientori / itä,41,Ympyrätalo,1392,714,0.11697479,60.1708236,24.9425268,60.180863,24.9494,3.3
3/23/2020 12:14,3/23/2020 12:27,53,Heikkiläntie,56,Luoteisväylä,2947,801,0.220749064,60.156817,24.8850653,60.1654485,24.8601992,3.3
3/23/2020 12:15,3/23/2020 12:19,100,Teljäntie,101,Huopalahdentie,853,268,0.190970149,60.20969563,24.86873948,60.1996653,24.8836209,3.3
3/23/2020 12:15,3/23/2020 12:22,123,Näkinsilta,17,Varsapuistikko,953,425,0.134541176,60.179765,24.9554618,60.1731029,24.94951927,3.3
3/23/2020 12:16,3/23/2020 12:21,123,Näkinsilta,121,Vilhonvuorenkatu,1031,291,0.21257732,60.179765,24.9554618,60.1864633,24.9678718,3.3
3/23/2020 12:16,3/23/2020 12:30,635,Kuunkatu,627,Piispansilta,1643,811,0.121553637,60.172673,24.726025,60.162403,24.738416,3.3
3/23/2020 12:16,3/23/2020 12:17,28,Lastenlehto,28,Lastenlehto,0,19,0,60.1658121,24.927021,60.1658121,24.927021,3.3
3/23/2020 12:16,3/23/2020 12:22,123,Näkinsilta,17,Varsapuistikko,1023,329,0.18656535,60.179765,24.9554618,60.1731029,24.94951927,3.3
3/23/2020 12:18,3/23/2020 12:49,106,Korppaanmäentie,206,Ruskeasuon varikko,6056,1891,0.1921523,60.2034735,24.8989297,60.20767996,24.89866789,3.3
3/23/2020 12:19,3/23/2020 12:57,106,Korppaanmäentie,206,Ruskeasuon varikko,0,2274,0,60.2034735,24.8989297,60.20767996,24.89866789,3.3
3/23/2020 12:19,3/23/2020 12:27,86,Kuusitie,75,Korjaamo,1811,478,0.227322176,60.1952452,24.9018997,60.1838677,24.9198371,3.3
3/23/2020 12:20,3/23/2020 12:46,237,Aulangontie,133,Paavalinpuisto,4582,1573,0.174774317,60.23030193,24.99853382,60.1974886,24.9614385,3.3
3/23/2020 12:20,3/23/2020 12:29,5,Sepänkatu,11,Unioninkatu,0,553,0,60.1579483,24.9362853,60.1674573,24.9510227,3.3
3/23/2020 12:20,3/23/2020 12:28,77,Nordenskiöldinaukio,21,Töölönlahdenkatu,2153,480,0.269125,60.18523633,24.91724984,60.17219068,24.93930791,3.3
3/23/2020 12:20,3/23/2020 12:28,71,Hietaniemenkatu,30,Itämerentori,1709,450,0.227866667,60.17333316,24.90767042,60.1635309,24.9145165,3.3
3/23/2020 12:20,3/23/2020 12:39,118,Fleminginkatu,144,Käpyläntie,4126,1138,0.217539543,60.1895417,24.9521601,60.2139043,24.9588108,3.3
3/23/2020 12:21,3/24/2020 10:45,81,Stenbäckinkatu,69,Kalevankatu,3216,1076,0.179330855,60.1883091,24.9123717,60.16568,24.931422,3.3
3/23/2020 12:22,3/23/2020 12:27,61,Länsisatamankatu,30,Itämerentori,869,299,0.174381271,60.1589276,24.909692,60.1635309,24.9145165,3.3
3/23/2020 12:22,3/23/2020 14:45,121,Vilhonvuorenkatu,40,Hakaniemi (M),1280,471,0.163057325,60.1864633,24.9678718,60.17810632,24.95218125,3.3
3/23/2020 12:23,3/23/2020 12:29,255,Laivalahden puistotie,260,Herttoniemi (M),810,316,0.153797468,60.1879581,25.03138531,60.19461462,25.02887208,3.3
3/23/2020 12:24,3/23/2020 12:27,13,Merisotilaantori,13,Merisotilaantori,328,176,0.111818182,60.1678703,24.9755341,60.1678703,24.9755341,3.3
3/23/2020 12:24,3/23/2020 12:47,13,Merisotilaantori,1,Kaivopuisto,4580,1395,0.196989247,60.1678703,24.9755341,60.15544479,24.95029289,3.3
3/23/2020 12:24,3/23/2020 14:17,13,Merisotilaantori,1,Kaivopuisto,0,6731,0,60.1678703,24.9755341,60.15544479,24.95029289,3.3
3/23/2020 12:25,3/23/2020 12:38,98,Ulvilantie,91,Seurasaari,2221,765,0.174196078,60.2038803,24.8708833,60.188399,24.8847362,3.3
3/23/2020 12:27,3/23/2020 12:35,89,Tilkanvierto,84,Paciuksenkatu,1206,522,0.13862069,60.1975329,24.899261,60.191524,24.901008,3.3
3/23/2020 12:27,3/23/2020 12:48,76,Olympiastadion,17,Varsapuistikko,2874,1272,0.135566038,60.1845055,24.9249741,60.1731029,24.94951927,3.3
3/23/2020 12:29,3/23/2020 12:41,87,Kustaankatu,111,Esterinportti,2162,722,0.17966759,60.18827522,24.95597593,60.1975724,24.9267808,3.3
3/23/2020 12:29,3/23/2020 13:26,118,Fleminginkatu,118,Fleminginkatu,2421,3434,0.042300524,60.1895417,24.9521601,60.1895417,24.9521601,3.3
3/23/2020 12:29,3/23/2020 12:42,118,Fleminginkatu,142,Koskelantie,2515,789,0.191254753,60.1895417,24.9521601,60.208749,24.9465139,3.3
3/23/2020 12:29,3/23/2020 12:37,63,Jätkäsaarenlaituri,22,Rautatientori / länsi,1884,437,0.258672769,60.1619311,24.9214896,60.1706061,24.9397601,3.3
3/23/2020 12:30,3/23/2020 12:42,72,Eteläinen Hesperiankatu,33,Kauppakorkeakoulu,2213,698,0.190229226,60.17558787,24.91566275,60.1711591,24.924961,3.3
3/23/2020 12:31,3/23/2020 12:33,75,Korjaamo,75,Korjaamo,22,125,0.01056,60.1838677,24.9198371,60.1838677,24.9198371,3.3
3/23/2020 12:31,3/23/2020 12:34,121,Vilhonvuorenkatu,122,Lintulahdenkatu,451,204,0.132647059,60.1864633,24.9678718,60.1837182,24.9621936,3.3
3/23/2020 12:31,3/23/2020 12:54,14,Senaatintori,54,Gyldenintie,5147,1397,0.221059413,60.1691278,24.9526414,60.1583842,24.8766658,3.3
3/23/2020 12:31,3/24/2020 14:23,146,Pohjolanaukio,138,Arabiankatu,0,93101,0,60.2172043,24.9544112,60.20649157,24.97707901,3.3
3/23/2020 12:31,3/23/2020 12:50,118,Fleminginkatu,12,Kanavaranta,3826,1120,0.204964286,60.1895417,24.9521601,60.168384,24.9583814,3.3
3/23/2020 12:34,3/23/2020 12:41,38,Töölöntori,38,Töölöntori,714,431,0.099396752,60.1791231,24.9249114,60.1791231,24.9249114,3.3
3/23/2020 12:34,3/23/2020 12:55,86,Kuusitie,112,Rautatieläisenkatu,3197,1298,0.147781202,60.1952452,24.9018997,60.2014382,24.9332721,3.3
3/23/2020 12:35,3/23/2020 12:48,76,Olympiastadion,80,Jäähalli,1925,797,0.144918444,60.1845055,24.9249741,60.1894025,24.9205978,3.3
3/23/2020 12:35,3/23/2020 12:44,48,Mastokatu,25,Narinkka,2023,555,0.218702703,60.1647545,24.9674861,60.17004204,24.93460698,3.3
3/23/2020 12:35,3/23/2020 14:46,63,Jätkäsaarenlaituri,40,Hakaniemi (M),3283,850,0.231741176,60.1619311,24.9214896,60.17810632,24.95218125,3.3
3/23/2020 12:35,3/23/2020 12:46,75,Korjaamo,23,Kiasma,1711,632,0.162436709,60.1838677,24.9198371,60.1712579,24.9374279,3.3
3/23/2020 12:36,3/23/2020 12:37,75,Korjaamo,75,Korjaamo,4,57,0.004210526,60.1838677,24.9198371,60.1838677,24.9198371,3.3
3/23/2020 12:36,3/23/2020 12:42,37,Töölönkatu,24,Mannerheimintie,1160,349,0.199426934,60.1775598,24.9283272,60.1690724,24.9394195,3.3
3/23/2020 12:36,3/23/2020 12:42,37,Töölönkatu,24,Mannerheimintie,1152,341,0.202697947,60.1775598,24.9283272,60.1690724,24.9394195,3.3
3/23/2020 12:37,3/23/2020 12:42,30,Itämerentori,64,Tyynenmerenkatu,935,284,0.197535211,60.1635309,24.9145165,60.156838,24.920661,3.3
3/23/2020 12:37,3/23/2020 12:44,70,Sammonpuistikko,28,Lastenlehto,1092,403,0.162580645,60.1731473,24.9224112,60.1658121,24.927021,3.3
3/23/2020 12:37,3/23/2020 12:49,88,Kiskontie,75,Korjaamo,0,727,0,60.1989402,24.9012997,60.1838677,24.9198371,3.3
3/23/2020 12:38,3/23/2020 12:45,240,Viikin normaalikoulu,239,Viikin tiedepuisto,1288,369,0.209430894,60.2274953,25.02761893,60.22752067,25.01006206,3.3
3/23/2020 12:39,3/23/2020 13:22,123,Näkinsilta,275,Itäkeskus (M),8492,2572,0.198102644,60.179765,24.9554618,60.20960067,25.07596802,3.3
3/23/2020 12:39,3/23/2020 12:49,108,Radiokatu,111,Esterinportti,1692,582,0.17443299,60.20499,24.918419,60.1975724,24.9267808,3.3
3/23/2020 12:39,3/23/2020 12:47,22,Rautatientori / länsi,41,Ympyrätalo,2097,453,0.277748344,60.1706061,24.9397601,60.180863,24.9494,3.3
3/23/2020 12:40,3/23/2020 13:05,144,Käpyläntie,135,Velodrominrinne,5282,1536,0.206328125,60.2139043,24.9588108,60.2010614,24.9440506,3.3
3/23/2020 12:40,3/23/2020 13:00,29,Baana,81,Stenbäckinkatu,3026,1199,0.151426188,60.164088,24.9225658,60.1883091,24.9123717,3.3
3/23/2020 12:40,3/24/2020 9:59,2,Laivasillankatu,66,Ehrenströmintie,998,463,0.129330454,60.16095909,24.95634747,60.155309,24.9591271,3.3
3/23/2020 12:41,3/23/2020 12:56,75,Korjaamo,30,Itämerentori,2726,839,0.194946365,60.1838677,24.9198371,60.1635309,24.9145165,3.3
3/23/2020 12:41,3/23/2020 12:55,75,Korjaamo,30,Itämerentori,2748,820,0.201073171,60.1838677,24.9198371,60.1635309,24.9145165,3.3
3/23/2020 12:41,3/23/2020 12:46,101,Huopalahdentie,100,Teljäntie,837,321,0.156448598,60.1996653,24.8836209,60.20969563,24.86873948,3.3
3/23/2020 12:42,3/23/2020 12:53,80,Jäähalli,22,Rautatientori / länsi,2670,666,0.240540541,60.1894025,24.9205978,60.1706061,24.9397601,3.3
3/23/2020 12:43,3/23/2020 13:01,142,Koskelantie,231,Siltavoudintie,3365,1089,0.185399449,60.208749,24.9465139,60.23370686,24.96539508,3.3
3/23/2020 12:44,3/23/2020 12:46,255,Laivalahden puistotie,256,Herttoniemenranta,459,162,0.17,60.1879581,25.03138531,60.19021015,25.02606571,3.3
3/23/2020 12:44,3/23/2020 13:10,21,Töölönlahdenkatu,111,Esterinportti,7281,1552,0.281481959,60.17219068,24.93930791,60.1975724,24.9267808,3.3
3/23/2020 12:44,3/23/2020 12:57,123,Näkinsilta,134,Haukilahdenkatu,3095,791,0.234766119,60.179765,24.9554618,60.1985314,24.9676708,3.3
3/23/2020 12:45,3/23/2020 13:07,73,Kesäkatu,38,Töölöntori,1229,1356,0.054380531,60.1792967,24.9132504,60.1791231,24.9249114,3.3
3/23/2020 12:45,3/23/2020 13:06,122,Lintulahdenkatu,48,Mastokatu,4008,1220,0.197114754,60.1837182,24.9621936,60.1647545,24.9674861,3.3
3/23/2020 12:46,3/23/2020 13:02,146,Pohjolanaukio,148,Juhana Herttuan tie,3044,982,0.18598778,60.2172043,24.9544112,60.2184427,24.9664619,3.3
3/23/2020 12:46,3/23/2020 12:51,133,Paavalinpuisto,137,Arabian kauppakeskus,884,268,0.197910448,60.1974886,24.9614385,60.2027912,24.9666128,3.3
3/23/2020 12:47,3/23/2020 14:33,39,Ooppera,130,Teollisuuskatu,2066,625,0.198336,60.1825529,24.926687,60.193486,24.9487524,3.3
3/23/2020 12:48,3/23/2020 12:53,124,Isoisänsilta,121,Vilhonvuorenkatu,1100,307,0.214983713,60.18265182,24.98179261,60.1864633,24.9678718,3.3
3/23/2020 12:49,3/23/2020 13:08,161,Eteläesplanadi,117,Brahen puistikko,2946,1134,0.155873016,60.16723083,24.94746582,60.1896706,24.9481024,3.3
3/23/2020 12:50,3/23/2020 12:55,625,Suomenlahdentie,617,Tiistinkallio,1213,321,0.226728972,60.160015,24.741294,60.153737,24.729112,3.3
3/23/2020 12:50,3/23/2020 13:08,248,Gunillantie,262,Siilitie (M),5045,1047,0.289111748,60.17198027,25.03296885,60.20596245,25.04516116,3.3
3/23/2020 12:51,3/23/2020 13:02,19,Rautatientori / itä,16,Liisanpuistikko,1803,637,0.169827316,60.1708236,24.9425268,60.1741822,24.9613747,3.3
3/23/2020 12:51,3/24/2020 10:20,30,Itämerentori,26,Kamppi (M),1310,461,0.170498915,60.1635309,24.9145165,60.1686095,24.9305373,3.3
3/23/2020 12:52,3/23/2020 13:14,12,Kanavaranta,118,Fleminginkatu,4098,1303,0.188702993,60.168384,24.9583814,60.1895417,24.9521601,3.3
3/23/2020 12:53,3/23/2020 13:05,285,Orpaanporras,285,Orpaanporras,0,737,0,60.2235652,25.06542184,60.2235652,25.06542184,3.3
3/23/2020 12:53,3/23/2020 13:15,134,Haukilahdenkatu,49,Annankatu,5535,1322,0.251210287,60.1985314,24.9676708,60.16345894,24.94177084,3.3
3/23/2020 12:53,3/23/2020 12:57,255,Laivalahden puistotie,259,Petter Wetterin tie,600,215,0.16744186,60.1879581,25.03138531,60.19313763,25.03111194,3.3
3/23/2020 12:54,3/23/2020 13:46,37,Töölönkatu,25,Narinkka,0,3157,0,60.1775598,24.9283272,60.17004204,24.93460698,3.3
3/23/2020 12:54,3/23/2020 13:18,237,Aulangontie,137,Arabian kauppakeskus,4621,1448,0.191477901,60.23030193,24.99853382,60.2027912,24.9666128,3.3
3/23/2020 12:54,3/23/2020 13:03,115,Venttiilikuja,77,Nordenskiöldinaukio,2186,532,0.246541353,60.1942095,24.941578,60.18523633,24.91724984,3.3
3/23/2020 12:54,3/23/2020 13:06,126,Kalasatama (M),122,Lintulahdenkatu,1145,702,0.097863248,60.18755649,24.9770684,60.1837182,24.9621936,3.3
3/23/2020 12:56,3/23/2020 13:13,30,Itämerentori,30,Itämerentori,2293,1028,0.133832685,60.1635309,24.9145165,60.1635309,24.9145165,3.3
3/23/2020 12:56,3/23/2020 13:00,52,Heikkilänaukio,143,Kuikkarinne,0,273,0,60.1540763,24.8793159,60.1570856,24.86930605,3.3
3/23/2020 12:56,3/23/2020 13:15,25,Narinkka,63,Jätkäsaarenlaituri,2654,1140,0.139684211,60.17004204,24.93460698,60.1619311,24.9214896,3.3
3/23/2020 12:57,3/23/2020 13:33,112,Rautatieläisenkatu,86,Kuusitie,3261,2195,0.089138952,60.2014382,24.9332721,60.1952452,24.9018997,3.3
3/23/2020 12:58,3/23/2020 13:08,126,Kalasatama (M),123,Näkinsilta,1686,624,0.162115385,60.18755649,24.9770684,60.179765,24.9554618,3.3
3/23/2020 12:58,3/23/2020 13:07,237,Aulangontie,235,Katariina Saksilaisen katu,0,523,0,60.23030193,24.99853382,60.21721481,24.98442008,3.3
3/23/2020 12:59,3/23/2020 13:26,5,Sepänkatu,49,Annankatu,2570,1656,0.093115942,60.1579483,24.9362853,60.16345894,24.94177084,3.3
3/23/2020 13:00,3/23/2020 13:09,123,Näkinsilta,76,Olympiastadion,2007,569,0.211634446,60.179765,24.9554618,60.1845055,24.9249741,4
3/23/2020 13:00,3/23/2020 13:10,123,Näkinsilta,76,Olympiastadion,2003,617,0.194781199,60.179765,24.9554618,60.1845055,24.9249741,4
3/23/2020 13:00,3/23/2020 13:20,86,Kuusitie,86,Kuusitie,4006,1226,0.196052202,60.1952452,24.9018997,60.1952452,24.9018997,4
3/23/2020 13:00,3/23/2020 13:11,643,Auringonkatu,613,Matinkyläntie,1884,648,0.174444444,60.171548,24.731472,60.155689,24.744978,4
3/23/2020 13:00,3/23/2020 13:09,75,Korjaamo,88,Kiskontie,2340,540,0.26,60.1838677,24.9198371,60.1989402,24.9012997,4
3/23/2020 13:00,3/23/2020 13:20,118,Fleminginkatu,245,Kulosaari (M),3071,1169,0.157621899,60.1895417,24.9521601,60.18895009,25.00656653,4
3/23/2020 13:00,3/23/2020 13:05,137,Arabian kauppakeskus,134,Haukilahdenkatu,661,245,0.161877551,60.2027912,24.9666128,60.1985314,24.9676708,4
3/23/2020 13:01,3/23/2020 13:22,123,Näkinsilta,140,Verkatehtaanpuisto,4788,1268,0.226561514,60.179765,24.9554618,60.2137007,24.9797283,4
3/23/2020 13:03,3/23/2020 13:12,23,Kiasma,80,Jäähalli,2391,556,0.258021583,60.1712579,24.9374279,60.1894025,24.9205978,4
3/23/2020 13:03,3/23/2020 13:07,33,Kauppakorkeakoulu,34,Kansallismuseo,615,202,0.182673267,60.1711591,24.924961,60.1739641,24.9329875,4
3/23/2020 13:04,3/23/2020 13:05,80,Jäähalli,80,Jäähalli,2,60,0.002,60.1894025,24.9205978,60.1894025,24.9205978,4
3/23/2020 13:04,3/23/2020 16:08,3,Kapteeninpuistikko,3,Kapteeninpuistikko,2176,11012,0.011856157,60.1581892,24.9449274,60.1581892,24.9449274,4
3/23/2020 13:04,3/23/2020 13:19,31,Marian sairaala,38,Töölöntori,1631,840,0.1165,60.1680998,24.9220763,60.1791231,24.9249114,4
3/23/2020 13:06,3/23/2020 13:14,28,Lastenlehto,64,Tyynenmerenkatu,1253,501,0.15005988,60.1658121,24.927021,60.156838,24.920661,4
3/23/2020 13:06,3/23/2020 13:16,135,Velodrominrinne,118,Fleminginkatu,2158,617,0.209854133,60.2010614,24.9440506,60.1895417,24.9521601,4
3/23/2020 13:07,3/23/2020 13:18,7,Designmuseo,30,Itämerentori,2131,659,0.194021244,60.1631032,24.94596,60.1635309,24.9145165,4
3/23/2020 13:07,3/23/2020 13:07,85,Jalavatie,85,Jalavatie,0,16,0,60.1934696,24.905889,60.1934696,24.905889,4
3/23/2020 13:07,3/23/2020 13:27,41,Ympyrätalo,259,Petter Wetterin tie,10033.33,1204,0.499999834,60.180863,24.9494,60.19313763,25.03111194,4
3/23/2020 13:08,3/23/2020 13:23,53,Heikkiläntie,28,Lastenlehto,0,896,0,60.156817,24.8850653,60.1658121,24.927021,4
3/23/2020 13:08,3/23/2020 13:32,85,Jalavatie,4,Viiskulma,5113,1414,0.216958982,60.1934696,24.905889,60.1609859,24.9417758,4
3/23/2020 13:09,3/23/2020 13:33,513,Hakalehto,637,Ruomelantie,5449,1412,0.231543909,60.173567,24.79139,60.174524,24.729314,4
3/23/2020 13:09,3/23/2020 13:26,108,Radiokatu,101,Huopalahdentie,0,813,0,60.20499,24.918419,60.1996653,24.8836209,4
3/23/2020 13:09,3/23/2020 13:11,619,Etuniementie,631,Friisilänaukio,341,118,0.173389831,60.160645,24.724835,60.162842,24.721367,4
3/23/2020 13:10,3/23/2020 15:07,143,Kuikkarinne,30,Itämerentori,0,6996,0,60.1570856,24.86930605,60.1635309,24.9145165,4
3/23/2020 13:10,3/23/2020 13:25,135,Velodrominrinne,140,Verkatehtaanpuisto,2681,921,0.17465798,60.2010614,24.9440506,60.2137007,24.9797283,4
3/23/2020 13:10,3/23/2020 13:35,16,Liisanpuistikko,12,Kanavaranta,3359,1497,0.134629259,60.1741822,24.9613747,60.168384,24.9583814,4
3/23/2020 13:10,3/23/2020 13:32,111,Esterinportti,144,Käpyläntie,5415,1317,0.246697039,60.1975724,24.9267808,60.2139043,24.9588108,4
3/23/2020 13:10,3/23/2020 13:26,135,Velodrominrinne,140,Verkatehtaanpuisto,2697,930,0.174,60.2010614,24.9440506,60.2137007,24.9797283,4
3/23/2020 13:11,3/23/2020 13:31,111,Esterinportti,16,Liisanpuistikko,3922,1209,0.194640199,60.1975724,24.9267808,60.1741822,24.9613747,4
3/23/2020 13:11,3/23/2020 13:19,77,Nordenskiöldinaukio,115,Venttiilikuja,1817,485,0.224783505,60.18523633,24.91724984,60.1942095,24.941578,4
3/23/2020 13:13,3/23/2020 16:59,19,Rautatientori / itä,63,Jätkäsaarenlaituri,2062,543,0.227845304,60.1708236,24.9425268,60.1619311,24.9214896,4
3/23/2020 13:15,3/23/2020 13:31,122,Lintulahdenkatu,121,Vilhonvuorenkatu,3702,957,0.232100313,60.1837182,24.9621936,60.1864633,24.9678718,4
3/23/2020 13:15,3/23/2020 13:21,146,Pohjolanaukio,147,Käpylän asema,581,371,0.093962264,60.2172043,24.9544112,60.22080571,24.94792903,4
3/23/2020 13:16,3/23/2020 13:26,37,Töölönkatu,41,Ympyrätalo,1825,543,0.201657459,60.1775598,24.9283272,60.180863,24.9494,4
